"YEAR","MONTH_NUM","ANSP_NAME","FLT_1","DIST_KM_1","DUR_MIN_1","DLY_FLT_1","DLY_FLT_15_1","DLY_1","DLY_15_1","APT_DLY_FLT_1","APT_DLY_FLT_15_1","APT_DLY_1","APT_DLY_15_1","ERT_DLY_FLT_1","ERT_DLY_FLT_15_1","ERT_DLY_1","ERT_DLY_15_1","ERT_DLY_A_1","ERT_DLY_C_1","ERT_DLY_D_1","ERT_DLY_E_1","ERT_DLY_G_1","ERT_DLY_I_1","ERT_DLY_M_1","ERT_DLY_N_1","ERT_DLY_O_1","ERT_DLY_P_1","ERT_DLY_R_1","ERT_DLY_S_1","ERT_DLY_T_1","ERT_DLY_V_1","ERT_DLY_W_1","ERT_DLY_NA_1"
2014,9,"Skyguide",110283,20145055.92,1839948,5151,2403,86375,62887,3735,1740,64184,46999,1416,663,22191,15888,0,7290,0,0,0,0,333,0,0,0,0,5935,5651,0,2982,0
2014,9,"ANS CR",65977,15951159.324,1283086,153,79,2667,2027,90,59,1849,1599,63,20,818,428,0,386,0,0,0,0,0,0,0,0,0,432,0,0,0,0
2014,9,"MoldATSA",4503,704124.844,61810,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,9,"SMATSA",60663,18038509.632,1363569,30,9,418,243,0,0,0,0,30,9,418,243,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,9,"LGS",22321,5021690.592,406060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,9,"Croatia Control",56452,17509304.336,1353378,2262,1024,34596,23760,0,0,0,0,2262,1024,34596,23760,0,14145,0,0,0,0,0,0,0,0,0,1318,0,0,19133,0
2014,9,"DHMI",121318,86545949.048,7048526,4699,2635,93714,75975,4123,2427,85477,70483,576,208,8237,5492,0,8237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,9,"Slovenia Control",29666,3998480.964,317105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,9,"Belgocontrol",53607,5115624.032,618079,898,533,19896,16708,898,533,19896,16708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,9,"Avinor (Continental)",56072,18023143.588,2007532,630,403,12758,10777,563,382,11912,10274,67,21,846,503,0,634,0,0,0,0,0,0,0,0,0,0,212,0,0,0
2014,9,"DSNA",268523,145618822.648,12021957,7245,3223,117076,82130,1706,850,31965,24462,5539,2373,85111,57668,0,65185,0,0,0,0,3693,0,0,0,0,0,5187,0,11046,0
2014,9,"ROMATSA",60304,25663373.276,1944723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,9,"LVNL",51624,6519008.516,819680,2484,1205,41062,30207,2065,1006,34774,25595,419,199,6288,4612,0,4427,0,0,1206,0,0,0,0,0,0,0,0,0,655,0
2014,9,"IAA",49927,20250908.832,1563819,63,30,990,698,63,30,990,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,9,"UkSATSE",21551,11753775.412,953538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,9,"PANSA",65697,28035375.984,2296867,2589,1072,37274,24438,303,139,4486,3125,2286,933,32788,21313,0,29565,0,0,0,0,0,0,0,0,0,2238,985,0,0,0
2014,9,"SAKAERONAVIGATSIA",10381,3741414.104,269053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,9,"DCAC Cyprus",28553,10592806.616,808816,1517,860,31940,26164,0,0,0,0,1517,860,31940,26164,0,19772,0,0,0,0,6381,0,205,0,0,5582,0,0,0,0
2014,9,"MATS",8312,4025542.388,342342,16,9,377,324,16,9,377,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,9,"NAV Portugal (Continental)",41482,20268006.496,1645086,1370,639,22645,16264,811,432,14781,11457,559,207,7864,4807,0,2389,0,0,0,0,0,0,0,0,0,5475,0,0,0,0
2014,9,"BULATSA",73529,18634348.036,1382634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,9,"Austro Control",91154,19622521.528,1667024,429,203,6850,4916,379,185,6123,4458,50,18,727,458,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,9,"Finavia",20754,5799812.096,581894,11,7,192,169,11,7,192,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,9,"DFS",261781,84318054.164,7729488,7889,3825,132444,97507,2353,1268,42278,32721,5536,2557,90166,64786,0,28931,0,0,0,0,0,0,903,0,0,21425,839,0,38068,0
2014,9,"LPS",45551,7197418.34,551607,862,364,12856,8588,0,0,0,0,862,364,12856,8588,0,5200,0,0,0,0,5671,0,0,0,0,1358,627,0,0,0
2014,9,"NATS (Continental)",206761,73830424.48,7148430,3058,1713,65797,54780,2352,1355,54339,46331,706,358,11458,8449,0,6355,0,0,0,0,1351,0,0,0,0,3752,0,0,0,0
2014,9,"HCAA",78012,39996934.684,3204604,3545,2173,74644,62397,1252,790,29663,25530,2293,1383,44981,36867,0,18736,0,0,0,0,0,0,0,0,0,15752,5889,0,4604,0
2014,10,"LGS",20993,4916241.416,395483,1,0,11,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,"ARMATS",3911,803084.612,65345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,10,"DHMI",114337,81564061.64,6759747,3065,1447,51998,38117,2871,1375,49289,36363,194,72,2709,1754,0,2695,0,0,0,0,0,0,0,0,0,0,14,0,0,0
2014,10,"SAKAERONAVIGATSIA",10254,3790853.244,276010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,10,"BULATSA",64239,16815837.752,1241021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,10,"Finavia",20794,5902585.132,583987,17,4,209,100,17,4,209,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,"IAA",48152,18871020.672,1461832,26,19,536,469,26,19,536,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,"LVNL",51755,6453382.896,850309,3301,1857,70735,58253,2975,1714,66059,54921,326,143,4676,3332,0,3597,0,0,0,0,0,0,0,0,0,0,0,0,1079,0
2014,10,"MUAC",151602,43190464.22,3174568,149,39,1715,914,0,0,0,0,149,39,1715,914,0,1685,0,0,0,0,0,0,0,0,0,0,30,0,0,0
2014,10,"MATS",8320,4112136.352,345242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,10,"PANSA",59038,25460453.34,2098977,932,408,14585,10071,272,135,4781,3614,660,273,9804,6457,0,9490,0,0,0,0,0,0,0,0,0,0,314,0,0,0
2014,10,"EANS",17063,4376770.484,352299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,10,"MoldATSA",3632,580011.212,52376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,10,"M-NAV",15434,2082748.088,157326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,10,"DFS",254533,81223817.756,7532670,5570,2925,117142,94758,2701,1715,74968,66514,2869,1210,42174,28244,0,16166,0,0,0,0,667,0,0,1636,0,19980,731,0,2994,0
2014,10,"ROMATSA",54236,23431583.636,1792386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,10,"HungaroControl",69302,15664145.624,1204583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,10,"NAV Portugal (Continental)",42064,20991060.632,1696018,2950,1281,46880,32255,693,392,13571,10825,2257,889,33309,21430,0,24685,0,0,0,0,0,0,404,0,0,7127,1002,0,91,0
2014,10,"NAV Portugal (Santa Maria)",10080,15468515.16,1055589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,10,"Belgocontrol",51534,4785849.504,572306,269,103,3586,2225,183,75,2563,1632,86,28,1023,593,0,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0
2014,10,"ENAV",134048,60811801.592,5225344,632,386,13981,11695,632,386,13981,11695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,"UkSATSE",18243,9825067.424,809937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,10,"Austro Control",83644,17852900.34,1544733,629,292,11589,8517,629,292,11589,8517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,"HCAA",62773,33994591.572,2709682,1005,545,18701,14731,357,225,7990,6823,648,320,10711,7908,0,5269,0,0,0,0,126,0,0,0,0,3248,2068,0,0,0
2014,10,"NATS (Continental)",198309,71768128.028,7097258,4319,2604,102948,88117,4077,2483,98769,85022,242,121,4179,3095,0,2662,0,0,0,0,0,0,0,0,0,0,0,0,1517,0
2014,10,"ANS CR",60927,14978681.532,1203809,48,27,809,582,25,13,390,262,23,14,419,320,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,"Oro Navigacija",19958,3352101.48,286916,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,10,"Croatia Control",49138,14907814.752,1152786,1,0,9,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
2014,10,"DSNA",255874,137935185.784,11569685,9160,4314,151006,109133,1738,731,29434,21002,7422,3583,121572,88131,0,40637,0,0,0,0,3553,0,46,70825,317,0,1268,0,4926,0
2014,10,"Albcontrol",17554,2969802.38,223592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,10,"ENAIRE",151077,78602552.516,6755788,1218,527,19870,13893,421,231,7934,6244,797,296,11936,7649,0,7514,0,0,0,0,0,0,32,31,0,12,0,0,4347,0
2014,10,"Skyguide",105760,19210973.792,1778622,3265,1380,49367,33359,2697,1155,40785,27814,568,225,8582,5545,0,3435,0,0,0,0,0,0,0,0,0,4605,0,0,542,0
2014,10,"Slovenia Control",27003,3667713.764,294316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,10,"NAVIAIR",57197,12510009.98,1144714,43,19,605,429,43,19,605,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,"DCAC Cyprus",29699,11151745.772,853525,1963,1211,43320,36696,10,5,261,230,1953,1206,43059,36466,0,25633,0,0,0,0,10443,0,0,0,0,426,0,0,6557,0
2014,10,"SMATSA",52148,15256244.476,1160871,43,23,853,667,41,23,837,667,2,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
2014,10,"Avinor (Continental)",55472,17913092.192,2022816,478,259,8632,6786,342,206,6770,5619,136,53,1862,1167,0,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,"LFV",64269,25779164.02,2336623,82,48,1509,1239,61,40,1285,1096,21,8,224,143,0,0,0,0,0,0,161,0,0,0,0,0,63,0,0,0
2014,10,"LPS",39055,6274007.436,480852,83,31,1217,835,0,0,0,0,83,31,1217,835,0,1070,0,0,0,0,147,0,0,0,0,0,0,0,0,0
2014,11,"LFV",55219,22176992.536,2011019,173,105,5613,5005,130,90,4992,4631,43,15,621,374,0,0,0,0,0,0,85,0,0,0,0,0,536,0,0,0
2014,11,"Avinor (Continental)",48366,15872812.316,1781038,1630,675,24574,16712,1581,659,23953,16328,49,16,621,384,0,0,0,0,0,0,0,0,230,0,0,391,0,0,0,0
2014,11,"LGS",17415,4155121.272,336087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,"Slovenia Control",17088,2338648.188,189359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,"HCAA",38831,22714107.724,1797257,46,29,1157,1028,1,1,23,23,45,28,1134,1005,0,0,0,0,0,261,0,0,0,0,0,0,873,0,0,0
2014,11,"NAV Portugal (Continental)",35423,17733161.132,1424272,5519,3135,105315,84488,254,133,4684,3686,5265,3002,100631,80802,0,36308,0,0,0,0,0,0,0,0,0,59953,0,0,4370,0
2014,11,"Skyguide",80039,14080026.312,1324440,1476,693,25024,18609,1345,618,22425,16504,131,75,2599,2105,0,2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,"M-NAV",8345,1092633.7,84183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,"MUAC",126246,36516963.716,2691406,38,12,437,225,0,0,0,0,38,12,437,225,0,258,0,0,0,0,0,0,0,0,0,0,0,0,179,0
2014,11,"Croatia Control",31552,9317243.468,717561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,"LPS",29413,4842755.908,373344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,"LVNL",43699,5418842.732,718485,2729,1325,49901,37802,2516,1246,47225,36184,213,79,2676,1618,0,1961,0,0,715,0,0,0,0,0,0,0,0,0,0,0
2014,11,"NAVIAIR",48768,10600905.412,969767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,"MATS",6419,3371423.396,289121,3,2,266,264,3,2,266,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,"SMATSA",34474,9865448.432,766867,11,6,236,193,0,0,0,0,11,6,236,193,0,0,0,0,0,0,228,0,0,0,8,0,0,0,0,0
2014,11,"BULATSA",48427,12935519.944,958621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,"ARMATS",3568,755916.024,60219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,"NAV Portugal (Santa Maria)",9350,15509218.416,1054690,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,"DCAC Cyprus",23309,8829102.568,684279,1367,827,29068,24524,0,0,0,0,1367,827,29068,24524,0,12178,0,0,0,0,3522,0,0,1110,0,5330,6928,0,0,0
2014,11,"DHMI",90658,66741816.696,5435553,2341,1057,37790,26748,2233,1031,36472,26112,108,26,1318,636,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,"PANSA",48860,21103010.328,1753284,73,26,938,559,0,0,0,0,73,26,938,559,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,"SAKAERONAVIGATSIA",9793,3665085.776,267191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,"IAA",39412,15041427.292,1168765,63,38,1538,1317,63,38,1538,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,"ENAIRE",114661,63183102.392,5426655,1529,884,29806,24010,178,78,3545,2697,1351,806,26261,21313,0,16554,0,0,0,0,0,0,1310,485,0,0,0,0,7912,0
2014,11,"EANS",14622,3828819.244,306789,19,9,262,179,0,0,0,0,19,9,262,179,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,"ENAV",102230,45369060.716,3980159,273,155,5545,4508,273,155,5545,4508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,"HungaroControl",51481,12000413.66,929926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,"Austro Control",63690,13702685.016,1210622,147,70,2958,2355,147,70,2958,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,"NATS (Continental)",162379,59138704.792,5873407,1691,1007,35842,29964,1598,971,34601,29216,93,36,1241,748,0,0,0,0,0,0,0,0,0,0,0,0,1241,0,0,0
2014,11,"Albcontrol",12156,2006164.184,151568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,"Finavia",18418,5245871.488,522435,2098,737,28192,17394,32,28,682,643,2066,709,27510,16751,0,0,0,0,0,0,0,0,0,27510,0,0,0,0,0,0
2014,11,"DSNA",196763,104164810.296,8840617,1926,819,35230,25866,1242,551,25232,19448,684,268,9998,6418,0,7727,0,0,0,0,0,0,575,1096,0,12,588,0,0,0
2014,11,"ANS CR",48643,12081479.404,982153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,"Belgocontrol",42391,4024792.328,487967,669,401,13546,11251,669,401,13546,11251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,"MoldATSA",3036,466222.48,44349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,"DFS",208908,65727867.068,6198701,2672,1488,54073,44134,1733,1163,41824,36861,939,325,12249,7273,0,4736,0,0,0,0,0,0,0,1955,0,4016,642,0,900,0
2014,11,"ROMATSA",43824,19240920.632,1480710,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,"UkSATSE",14810,7968026.28,663673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,"Oro Navigacija",16711,2738081.992,231687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"ANS CR",45626,11432340.44,924955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"DSNA",196015,104231498.964,8879717,2789,1464,56220,44765,895,423,16682,12666,1894,1041,39538,32099,0,31515,0,0,333,0,19,0,3983,1342,610,1013,723,0,0,0
2014,12,"LVNL",41811,5203455.132,693777,3201,1949,82474,71395,2899,1815,77667,67973,302,134,4807,3422,0,2369,0,0,0,0,0,0,2438,0,0,0,0,0,0,0
2014,12,"Avinor (Continental)",44574,14927310.756,1685164,1055,594,23805,19924,978,546,22176,18550,77,48,1629,1374,0,0,0,0,0,0,0,0,0,0,0,1629,0,0,0,0
2014,12,"SMATSA",33700,9511486.784,744889,26,18,640,573,0,0,0,0,26,18,640,573,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0
2014,12,"NAV Portugal (Santa Maria)",11219,18012203.824,1229337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"DCAC Cyprus",22643,8522974.376,665076,288,145,4635,3417,0,0,0,0,288,145,4635,3417,0,3504,0,0,0,0,0,339,79,0,0,496,0,0,217,0
2014,12,"MUAC",120268,34880666.156,2581754,234,60,2654,1351,0,0,0,0,234,60,2654,1351,0,1824,0,0,0,0,0,0,0,830,0,0,0,0,0,0
2014,12,"SAKAERONAVIGATSIA",9611,3497570.524,256583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"PANSA",47192,20549490.124,1696219,88,25,1162,660,13,3,154,71,75,22,1008,589,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,"DHMI",87571,65217491.056,5326294,5153,3127,115003,97185,5100,3109,114146,96623,53,18,857,562,0,814,0,0,0,0,0,0,0,0,0,0,43,0,0,0
2014,12,"NATS (Continental)",158965,57321318.672,5752111,2499,1649,67572,60090,2117,1342,51403,44587,382,307,16169,15503,0,0,0,0,0,0,0,0,14032,0,0,0,2137,0,0,0
2014,12,"BULATSA",45630,12192958.692,907271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"Slovenia Control",16044,2182717.196,176583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"ARMATS",3872,810459.276,65635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"Finavia",17782,5073096.556,495321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"Albcontrol",11949,1942107.208,147369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"Skyguide",80559,13985815.072,1330561,1635,747,31730,24335,1485,651,27808,20865,150,96,3922,3470,0,3758,0,0,144,0,0,0,0,0,0,20,0,0,0,0
2014,12,"ENAV",99338,44191833.212,3864291,460,314,24051,22809,189,96,4656,3891,271,218,19395,18918,0,0,0,0,0,1173,0,0,0,0,0,0,18222,0,0,0
2014,12,"LPS",28135,4678650.188,359256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"MATS",6301,3347530.744,297667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"MoldATSA",3011,448434.02,43138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"LGS",16923,4117233.056,334777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"HCAA",37324,21957608.32,1755180,15,12,355,329,15,12,355,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,"EANS",14017,3719780.892,299249,12,4,160,97,0,0,0,0,12,4,160,97,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,"IAA",38857,14953520.26,1158071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"ROMATSA",40840,18191364.452,1391994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"Croatia Control",30674,9134914.068,700517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"LFV",50652,20794511.576,1866802,73,24,1117,674,73,24,1117,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,"ENAIRE",112435,61309578.448,5245915,585,369,15140,13282,135,107,6994,6736,450,262,8146,6546,0,7605,0,0,0,0,0,0,41,0,0,500,0,0,0,0
2014,12,"DFS",191846,60482232.636,5634033,2776,1470,69028,58124,1046,697,42134,39109,1730,773,26894,19015,0,3731,0,0,0,0,262,0,156,10201,0,5087,7457,0,0,0
2014,12,"M-NAV",7750,1007612.084,79263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"Austro Control",59908,12804781.708,1127357,396,241,7731,6352,396,241,7731,6352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,"NAV Portugal (Continental)",37691,19324325.452,1544266,2066,1028,37239,28234,378,223,9895,8564,1688,805,27344,19670,0,20992,0,0,0,0,0,94,0,0,0,6258,0,0,0,0
2014,12,"Oro Navigacija",16425,2669878.388,232663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"HungaroControl",48376,11225992.452,872152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"Belgocontrol",39694,3705531.604,453455,531,314,10021,8211,424,273,8583,7358,107,41,1438,853,0,220,0,0,0,5,0,1213,0,0,0,0,0,0,0,0
2014,12,"UkSATSE",13891,7422512.272,626735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,"NAVIAIR",44877,9934290.976,908130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,"LGS",17405,4308168.7,349021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,"SAKAERONAVIGATSIA",9206,3400584.988,247711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,"ENAV",98972,43939972.324,3861320,638,465,26716,25255,632,460,26293,24841,6,5,423,414,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0
2015,1,"Croatia Control",29094,8715834.248,669615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,"MATS",7026,4049460.968,351248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,"Austro Control",59796,12785478.312,1130668,187,101,3527,2808,187,101,3527,2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,"ANS CR",47863,12061148.148,968579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,"Finavia",17389,4958687.404,484079,79,52,1499,1276,79,52,1499,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,"Slovenia Control",14911,2055875.568,170598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,"ROMATSA",41518,18541303.556,1420819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,"DCAC Cyprus",22372,8419080.88,651767,1471,798,27171,21356,0,0,0,0,1471,798,27171,21356,0,15068,0,0,0,0,61,0,0,0,0,11995,47,0,0,0
2015,1,"DSNA",192621,101166113.012,8648255,2807,1490,56740,45555,1616,902,35267,29295,1191,588,21473,16260,0,17505,0,0,2082,0,0,0,0,0,0,1097,641,0,148,0
2015,1,"MUAC",120925,35259650.176,2604959,93,37,1403,898,0,0,0,0,93,37,1403,898,0,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,"NATS (Continental)",156754,56764414.864,5716009,2352,1521,67855,60717,2328,1508,67443,60406,24,13,412,311,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,"Albcontrol",11342,1847342.22,139874,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,"MoldATSA",2866,409056.796,40230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,"HungaroControl",49062,11433983.164,884399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,"DFS",192988,60341882.52,5643590,1244,593,23411,17991,756,391,16362,13320,488,202,7049,4671,0,1576,0,0,0,0,0,0,0,2488,0,854,336,0,1795,0
2015,1,"ARMATS",3539,741342.636,59508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,"M-NAV",6897,883796.624,69358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,"LPS",29327,4904805.316,373981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,"HCAA",36587,20826303.008,1663526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,"IAA",37380,14408998.924,1122771,12,7,265,219,12,7,265,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,"PANSA",48737,21324826.22,1742988,150,56,2149,1331,0,0,0,0,150,56,2149,1331,0,1115,0,0,0,0,0,0,0,0,0,1034,0,0,0,0
