"YEAR","MONTH_NUM","ANSP_NAME","FLT_1","DIST_KM_1","DUR_MIN_1","DLY_FLT_1","DLY_FLT_15_1","DLY_1","DLY_15_1","APT_DLY_FLT_1","APT_DLY_FLT_15_1","APT_DLY_1","APT_DLY_15_1","ERT_DLY_FLT_1","ERT_DLY_FLT_15_1","ERT_DLY_1","ERT_DLY_15_1","ERT_DLY_A_1","ERT_DLY_C_1","ERT_DLY_D_1","ERT_DLY_E_1","ERT_DLY_G_1","ERT_DLY_I_1","ERT_DLY_M_1","ERT_DLY_N_1","ERT_DLY_O_1","ERT_DLY_P_1","ERT_DLY_R_1","ERT_DLY_S_1","ERT_DLY_T_1","ERT_DLY_V_1","ERT_DLY_W_1","ERT_DLY_NA_1"
2015,1,"EANS",14161,3740506.624,300539,6,0,46,0,0,0,0,0,6,0,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,"NAVIAIR",46659,10340729.044,945344,85,36,1186,775,85,36,1186,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,"NAV Portugal (Santa Maria)",10650,18583990.304,1259068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,"UkSATSE",13692,7347826.668,620854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,"BULATSA",46447,12491786.3,926115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,"LVNL",41111,5072261.304,687938,3328,2058,91294,80329,3156,1982,88794,78519,172,76,2500,1810,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,"DHMI",87403,65376933.44,5301103,4577,2731,100376,84489,4561,2723,100107,84289,16,8,269,200,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,"Belgocontrol",40502,3793264.548,469055,395,236,8412,7085,395,236,8412,7085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,"LFV",50678,20642047.528,1852154,143,46,1821,968,142,46,1811,968,1,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
2015,1,"ENAIRE",110644,60082013.584,5167685,294,116,4470,2904,54,28,1073,857,240,88,3397,2047,0,3284,0,0,0,0,0,0,113,0,0,0,0,0,0,0
2015,1,"Avinor (Continental)",45852,15228442.252,1726289,613,307,10686,8126,544,271,9547,7265,69,36,1139,861,0,279,0,0,0,0,0,0,193,0,0,667,0,0,0,0
2015,1,"SMATSA",32748,9318076.868,727289,1,0,7,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2015,1,"NAV Portugal (Continental)",38226,19715899.368,1565199,857,421,16432,12829,394,249,10065,8922,463,172,6367,3907,0,6189,0,0,0,0,0,0,72,0,0,0,106,0,0,0
2015,1,"Skyguide",82288,14189192.452,1364061,2149,1021,37494,28195,1936,913,33873,25465,213,108,3621,2730,0,2843,0,0,0,0,0,0,0,706,0,72,0,0,0,0
2015,1,"Oro Navigacija",16286,2624859.972,231314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"MoldATSA",2461,360252.892,34137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"Oro Navigacija",14360,2293396.42,205517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"NAVIAIR",44956,9860103.56,903872,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"Austro Control",55051,11635138.144,1029810,177,121,5179,4683,177,121,5179,4683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,"MUAC",115624,33658236.888,2481353,360,108,4372,2248,0,0,0,0,360,108,4372,2248,0,3782,0,0,0,0,0,0,0,0,0,590,0,0,0,0
2015,2,"Belgocontrol",39179,3681411.156,453687,339,170,5880,4445,339,170,5880,4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,"HCAA",32764,18783265.504,1490431,19,5,228,106,0,0,0,0,19,5,228,106,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0
2015,2,"Finavia",16960,4842542.928,481975,36,30,923,878,36,30,923,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,"Avinor (Continental)",43836,14519470.724,1658433,275,154,4535,3509,275,154,4535,3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,"Slovenia Control",13636,1852861.18,156696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"ROMATSA",37433,16703036.136,1285402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"Albcontrol",10210,1688507.292,127123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"DSNA",183382,96552058.732,8218226,3098,1503,61882,48111,1458,791,33511,27752,1640,712,28371,20359,0,27594,0,0,0,0,0,0,0,0,0,0,38,0,739,0
2015,2,"LGS",15682,3889590.772,315357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"Skyguide",76979,13204474.792,1257442,2455,1221,50839,40521,2164,1133,47033,38458,291,88,3806,2063,0,2630,0,0,0,0,0,0,0,1176,0,0,0,0,0,0
2015,2,"BULATSA",41723,11194117.68,824312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"EANS",12760,3337944.792,268123,8,1,76,19,0,0,0,0,8,1,76,19,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,"NATS (Continental)",151707,54535577.312,5454440,1782,1041,39813,33502,1513,892,34874,29675,269,149,4939,3827,0,3738,0,0,0,0,0,0,0,0,0,1175,26,0,0,0
2015,2,"UkSATSE",12148,6142591.368,524531,6,4,225,208,6,4,225,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,"ENAV",91875,40186636.896,3523857,477,305,13164,11772,463,294,12641,11260,14,11,523,512,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,0
2015,2,"DHMI",78106,58231989.668,4685431,3842,2262,120031,105895,3831,2262,119958,105895,11,0,73,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,"LVNL",39842,4877717.964,642939,2202,1053,34839,24812,1933,941,31322,22549,269,112,3517,2263,0,3168,0,0,0,0,0,0,0,0,0,0,0,0,349,0
2015,2,"DCAC Cyprus",19806,7429761,576487,1203,633,21450,16525,0,0,0,0,1203,633,21450,16525,0,8901,0,0,0,0,2158,0,0,0,0,10391,0,0,0,0
2015,2,"ARMATS",3144,657300.728,52664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"NAV Portugal (Santa Maria)",9727,16391318.608,1117747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"ENAIRE",103722,55382126.512,4790838,552,232,8463,5806,214,118,4152,3394,338,114,4311,2412,0,1988,0,0,0,0,0,0,0,1998,0,325,0,0,0,0
2015,2,"PANSA",43874,19056605.888,1562614,273,112,4305,2865,0,0,0,0,273,112,4305,2865,0,2912,0,0,0,0,0,0,0,0,0,427,966,0,0,0
2015,2,"ANS CR",43945,10942527.184,877028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"NAV Portugal (Continental)",34424,17757735.32,1411208,441,189,6590,4510,226,116,3901,3022,215,73,2689,1488,0,2580,0,0,0,0,0,0,109,0,0,0,0,0,0,0
2015,2,"SAKAERONAVIGATSIA",8386,3137167.62,226701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"HungaroControl",44118,10183233.112,785592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"Croatia Control",26695,8091193.54,616523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"M-NAV",5927,770217.168,60428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"DFS",185052,57944162.94,5465700,2003,993,36081,27895,1262,684,25032,20278,741,309,11049,7617,0,2116,0,0,0,0,0,0,0,0,0,8540,0,0,393,0
2015,2,"LFV",50044,20291323.176,1850408,115,73,2383,1992,112,72,2350,1976,3,1,33,16,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
2015,2,"SMATSA",29941,8416363.996,653451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"MATS",6478,3681818.596,311407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"LPS",26366,4304549.892,334834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,"IAA",35606,13582427.248,1063851,108,78,3117,2861,108,78,3117,2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,"Slovenia Control",17004,2317150.172,191022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"ENAV",108664,47831487.324,4203718,272,153,8649,7696,270,152,8621,7677,2,1,28,19,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
2015,3,"SAKAERONAVIGATSIA",9641,3598315.62,259587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"MoldATSA",2924,452499.16,41618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"HCAA",39644,22641609.332,1796069,17,9,351,284,17,9,351,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,"Oro Navigacija",17132,2799533.204,248490,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"Albcontrol",11984,1988622.04,149371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"MUAC",133052,38745986.468,2852361,752,311,11987,8211,0,0,0,0,752,311,11987,8211,0,5129,0,0,0,0,0,0,0,0,0,258,0,0,6600,0
2015,3,"DHMI",93583,69683961.308,5560556,3176,1614,57790,44372,3162,1608,57618,44258,14,6,172,114,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,"ARMATS",3546,742748.304,59470,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"UkSATSE",14102,7302804.548,607238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"LGS",18292,4464773.82,361970,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"Croatia Control",31934,9614922.836,735319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"SMATSA",35593,10119766.924,781522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"BULATSA",49806,13298728.628,976788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"ENAIRE",123004,65532592.188,5654498,331,165,5611,4215,106,66,2349,2016,225,99,3262,2199,0,2877,0,0,0,0,0,0,0,385,0,0,0,0,0,0
2015,3,"Belgocontrol",45932,4332113.208,531815,376,162,5781,3905,376,162,5781,3905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,"IAA",41521,16105784.656,1256674,38,16,594,432,38,16,594,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,"LVNL",45885,5619075.416,753281,4412,2798,151143,136978,4322,2763,149975,136230,90,35,1168,748,0,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,"ANS CR",52076,12949111.772,1042359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"M-NAV",7398,961013.912,74325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"DFS",216526,67797162.228,6400283,2055,958,37872,28818,1106,551,21811,17136,949,407,16061,11682,0,3614,0,0,0,0,0,0,0,0,0,9588,0,368,2491,0
2015,3,"LPS",31181,5050700.32,390113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"DSNA",216855,114206004.268,9775169,3037,1562,56512,43733,390,189,9858,8055,2647,1373,46654,35678,0,38953,0,0,177,0,607,0,0,6044,0,0,49,0,824,0
2015,3,"Skyguide",89733,15534107.444,1494296,2486,1010,36763,24239,1844,744,27234,18033,642,266,9529,6206,0,2781,0,0,0,0,261,0,0,4536,0,1951,0,0,0,0
2015,3,"Avinor (Continental)",49916,16291549.516,1843147,392,288,16453,15551,383,284,16264,15404,9,4,189,147,0,7,0,182,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,"LFV",58410,23661085.328,2144146,25,14,599,494,25,14,599,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,"HungaroControl",52357,12027945.492,926768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"Austro Control",65145,13776194.6,1218498,267,145,4765,3702,189,118,3751,3123,78,27,1014,579,0,0,0,0,0,1014,0,0,0,0,0,0,0,0,0,0
2015,3,"DCAC Cyprus",24018,9080196.728,701874,3042,1772,66762,55682,0,0,0,0,3042,1772,66762,55682,0,17561,0,0,0,0,5470,0,2339,5840,0,29626,5926,0,0,0
2015,3,"NAV Portugal (Santa Maria)",11458,18977747.728,1278281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"PANSA",51341,22499857.252,1826677,341,122,4869,2987,9,2,99,64,332,120,4770,2923,0,4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,"NAVIAIR",52408,11492061.884,1053565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"NATS (Continental)",174238,62783105.58,6303742,2415,1470,54131,46028,2385,1462,53579,45677,30,8,552,351,0,0,0,0,0,0,0,0,25,0,0,527,0,0,0,0
2015,3,"NAV Portugal (Continental)",38969,19869733.896,1578076,709,323,11775,8490,209,129,4891,4261,500,194,6884,4229,0,6859,0,0,0,0,0,0,0,0,0,25,0,0,0,0
2015,3,"Finavia",19553,5650540.896,561284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"ROMATSA",43980,19445127.708,1479536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,"EANS",14933,3892031.708,313047,4,0,40,0,0,0,0,0,4,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,"MATS",7761,4446414.944,374221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"HungaroControl",59463,13618963.504,1057317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"SAKAERONAVIGATSIA",9516,3555156.612,255797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"Albcontrol",15384,2578269.208,195413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"MATS",8803,4640276.748,396889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"IAA",47140,18652197.612,1456358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"LVNL",48920,6094457.888,785377,3050,1649,70402,58246,2950,1596,68714,56936,100,53,1688,1310,0,720,0,0,0,0,0,0,0,968,0,0,0,0,0,0
2015,4,"Oro Navigacija",18372,3029142.312,270365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"MoldATSA",3288,502643.912,46857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"Finavia",18901,5250049.6,522027,88,61,1955,1712,88,61,1955,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,"ANS CR",56852,13859871.664,1121902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"LPS",34057,5395963.124,417034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"Austro Control",71931,15310909.96,1343496,523,240,7985,5496,523,240,7985,5496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,"DFS",232478,73145819.716,6826295,2783,1375,48725,36708,733,354,12828,9588,2050,1021,35897,27120,0,5571,0,0,341,0,301,0,23611,2799,0,1750,0,148,1376,0
2015,4,"ENAV",128138,57039166.472,4952761,230,179,7229,6817,230,179,7229,6817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,"Avinor (Continental)",49906,16256255.952,1817170,113,46,1564,1008,41,11,491,218,72,35,1073,790,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,"NAV Portugal (Continental)",42431,21071611.52,1700096,649,246,9467,6033,184,94,3084,2329,465,152,6383,3704,0,5896,0,0,0,0,0,0,0,0,0,124,363,0,0,0
2015,4,"Skyguide",98160,17475368.288,1619468,2545,1176,41041,29440,2230,1023,35061,24862,315,153,5980,4578,0,4310,0,0,0,0,0,0,0,1670,0,0,0,0,0,0
2015,4,"DHMI",102606,74853935.984,6080062,5810,3188,125368,102658,5779,3180,124944,102451,31,8,424,207,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,"DSNA",238937,127998177.924,10747503,13304,8436,516035,473808,1031,598,33351,29596,12273,7838,482684,444212,0,84874,0,0,0,377641,213,0,508,7244,0,8822,1562,0,1820,0
2015,4,"NAVIAIR",53445,11596027.608,1061964,74,39,1169,831,74,39,1169,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,"SMATSA",43183,12345183.832,948228,25,15,552,472,1,1,19,19,24,14,533,453,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0
2015,4,"Croatia Control",39661,12227665.172,944754,38,12,490,256,5,1,46,16,33,11,444,240,0,131,0,0,0,0,0,0,0,0,0,0,0,0,313,0
2015,4,"BULATSA",56729,14968825.188,1110033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"ARMATS",3333,662406.692,54629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"HCAA",50443,27269177.656,2203755,8,2,94,45,8,2,94,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,"M-NAV",9197,1204187.068,92790,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"NATS (Continental)",183599,66028192.944,6515183,2134,992,37780,28604,2026,944,36148,27474,108,48,1632,1130,0,121,0,0,0,0,0,0,0,0,0,1511,0,0,0,0
2015,4,"ROMATSA",48370,20911154.24,1604672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"LGS",19895,4773585.56,392050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"ENAIRE",143556,74762593.492,6460549,2104,1130,45709,37517,1128,591,22366,17765,976,539,23343,19752,0,7965,0,0,0,0,0,0,14691,0,0,0,0,0,687,0
2015,4,"DCAC Cyprus",26686,9995475.5,769634,5358,3259,119437,101109,0,0,0,0,5358,3259,119437,101109,0,48483,0,0,0,0,5406,0,422,0,0,65126,0,0,0,0
2015,4,"Belgocontrol",49423,4641102.74,569609,820,506,16449,13792,752,464,15324,12865,68,42,1125,927,0,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,0
2015,4,"PANSA",54525,23960487.056,1954658,380,168,5912,4170,26,13,453,351,354,155,5459,3819,0,5459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,"NAV Portugal (Santa Maria)",11371,18034811.188,1229151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"EANS",15525,4056970.828,327704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"LFV",59357,23722268,2147480,151,46,1775,952,28,7,280,133,123,39,1495,819,0,0,0,0,0,0,166,0,111,0,0,0,0,0,1218,0
2015,4,"MUAC",141972,40870447.152,3011174,4181,1342,53988,30753,0,0,0,0,4181,1342,53988,30753,0,27940,0,0,0,0,16965,0,7348,0,0,0,0,0,1735,0
2015,4,"UkSATSE",16001,8421975.556,695544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,"Slovenia Control",20156,2757192.78,225447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,"EANS",17351,4470042.76,361260,8,2,75,32,0,0,0,0,8,2,75,32,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,"LGS",21971,5143098.452,417341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,"MUAC",153505,43909842.136,3213509,6836,2424,92797,55287,0,0,0,0,6836,2424,92797,55287,0,72808,0,0,0,0,6412,0,66,0,0,1600,0,0,11911,0
2015,5,"ENAIRE",158077,79987676.28,6940031,4013,2028,79797,62957,2226,1272,51725,43609,1787,756,28072,19348,0,25013,0,0,461,0,0,0,0,0,0,415,0,0,2183,0
2015,5,"ARMATS",3252,633811.812,52563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,"DCAC Cyprus",27626,10289295.3,795324,4280,2294,81238,63929,18,7,255,148,4262,2287,80983,63781,0,21227,0,0,0,0,2342,0,0,0,0,57317,0,0,97,0
2015,5,"NAV Portugal (Continental)",40904,20181816.268,1630616,1686,728,28074,19820,365,206,7983,6675,1321,522,20091,13145,0,15274,0,0,0,0,0,0,0,0,0,4817,0,0,0,0
2015,5,"PANSA",61352,26217630.576,2160378,1131,484,16646,10997,65,32,1154,865,1066,452,15492,10132,0,13669,0,0,0,0,0,0,621,0,0,592,391,0,219,0
2015,5,"NAV Portugal (Santa Maria)",12294,18613464.884,1264154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,"DSNA",269385,145890375.852,12203518,9423,4127,146399,101119,684,309,13748,10672,8739,3818,132651,90447,0,99198,0,0,0,0,41,0,177,26386,0,2335,159,0,4355,0
2015,5,"HungaroControl",72541,16177429.276,1239607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,"ENAV",144616,64679196.144,5569650,2127,1360,59067,52389,1818,1117,45355,39194,309,243,13712,13195,0,0,0,0,0,0,0,0,17,0,0,0,13695,0,0,0
2015,5,"Avinor (Continental)",52299,17170716.14,1894619,355,212,8004,6697,203,129,5444,4749,152,83,2560,1948,0,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,"Oro Navigacija",20374,3382659.48,287039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,"DHMI",118721,84695712.152,6804395,8511,5081,205191,175100,8496,5070,204831,174757,15,11,360,343,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,"MoldATSA",4032,635326.748,57477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,"Finavia",20399,5559066.912,546151,653,294,9610,6419,653,294,9610,6419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,"IAA",50074,19747283.36,1523859,6,3,99,82,6,3,99,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,"M-NAV",14605,1950441.208,147909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,"LFV",63072,25376744.792,2269534,290,128,4147,2737,73,35,1184,833,217,93,2963,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963,0
2015,5,"Austro Control",83560,17893340.612,1548534,1222,642,22058,17096,655,338,12225,9461,567,304,9833,7635,0,0,0,0,0,0,0,0,0,0,0,6256,0,0,3577,0
2015,5,"Belgocontrol",53188,4990914.056,604168,2487,1541,66884,58670,622,390,13899,11846,1865,1151,52985,46824,0,65,0,0,0,0,0,0,0,0,0,0,52920,0,0,0
2015,5,"SMATSA",56362,16474954.928,1256914,4,3,129,117,0,0,0,0,4,3,129,117,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0
2015,5,"ROMATSA",56144,23876626.644,1812616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,"Slovenia Control",25876,3550606.248,285194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,"BULATSA",69239,18011868.612,1339124,121,42,1618,948,0,0,0,0,121,42,1618,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618,0
2015,5,"HCAA",66506,34349034.74,2763783,1788,1034,34138,27562,780,459,15867,13127,1008,575,18271,14435,0,14083,0,0,0,0,0,0,0,0,0,4188,0,0,0,0
2015,5,"ANS CR",66048,16009063.956,1287797,47,9,453,153,0,0,0,0,47,9,453,153,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0
2015,5,"MATS",8937,4383009.872,389907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,"LPS",41877,6556339.28,500803,235,109,3823,2637,0,0,0,0,235,109,3823,2637,0,2810,0,0,0,0,0,0,0,0,0,0,0,0,1013,0
2015,5,"LVNL",53066,6632419.44,850030,2561,1202,39529,27994,2010,908,29933,20226,551,294,9596,7768,0,7339,0,0,535,0,0,0,0,368,0,0,0,0,1354,0
2015,5,"NATS (Continental)",202998,72849840.484,7180815,3211,2092,92207,83142,2993,1989,88173,80093,218,103,4034,3049,0,1502,0,0,0,0,0,0,0,0,0,0,0,0,2532,0
2015,5,"UkSATSE",19490,10502964.244,848669,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,"DFS",255768,81011561.888,7448430,3651,1460,53798,35465,1039,505,17170,12651,2612,955,36628,22814,0,9108,0,0,0,0,5354,0,0,8831,0,1255,0,0,12080,0
2015,5,"Croatia Control",51762,16046944.764,1246397,1317,564,19473,12948,0,0,0,0,1317,564,19473,12948,0,13458,0,0,0,0,0,0,0,0,0,699,0,0,5316,0
2015,5,"NAVIAIR",55905,12140645.248,1097502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,"Albcontrol",19008,3249848.856,247558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,"Skyguide",108710,19773033.568,1800059,2876,1299,43357,29965,2658,1210,40258,27962,218,89,3099,2003,0,1661,0,0,14,0,0,0,0,0,0,361,0,0,1063,0
2015,5,"SAKAERONAVIGATSIA",10014,3502876.504,253989,,,,,,,,,,,,,,,,,,,,,,,,,,,,